timestamp,asset_id,temp_sensor_A1,humidity_sensor_A1,waterproof_temp_A2,ultrasonic_distance_A3,flow_rate_A4,failure
2025-04-07 04:45:00,A2,,,49.0619549282201,,,0
2025-04-07 04:50:00,A2,,,38.40900266004986,,,1
2025-04-07 04:55:00,A2,,,53.46739478019987,,,0
2025-04-07 05:00:00,A2,,,64.82746470523327,,,0
2025-04-07 05:05:00,A1,25.395253401307006,43.79566365829881,,,,0
2025-04-07 05:10:00,A4,,,,,6.8892665951029,0
2025-04-07 05:15:00,A1,27.631510737943618,34.930491861906674,,,,0
2025-04-07 05:20:00,A4,,,,,6.667505909244756,0
2025-04-07 05:25:00,A2,,,49.205907423651134,,,0
2025-04-07 05:30:00,A4,,,,,1.3478680810237322,1
2025-04-07 05:35:00,A2,,,38.643930866664164,,,1
2025-04-07 05:40:00,A2,,,86.59230426607665,,,1
2025-04-07 05:45:00,A2,,,64.11288960858607,,,0
2025-04-07 05:50:00,A4,,,,,6.225872764472924,0
2025-04-07 05:55:00,A1,23.808926296250622,48.33773061765645,,,,0
2025-04-07 06:00:00,A3,,,,121.76064108408083,,0
2025-04-07 06:05:00,A2,,,50.645737169545484,,,0
2025-04-07 06:10:00,A4,,,,,7.620461848342634,0
2025-04-07 06:15:00,A2,,,60.42749439142299,,,0
2025-04-07 06:20:00,A4,,,,,7.554631468672424,0
2025-04-07 06:25:00,A2,,,56.46389667759022,,,0
2025-04-07 06:30:00,A3,,,,110.2166397714167,,0
2025-04-07 06:35:00,A3,,,,118.40178962925472,,0
2025-04-07 06:40:00,A1,20.780916272240372,40.35189109959441,,,,0
2025-04-07 06:45:00,A4,,,,,3.3059556125594636,1
2025-04-07 06:50:00,A4,,,,,7.339456477449258,0
2025-04-07 06:55:00,A1,28.135208437783447,37.79714844722605,,,,0
2025-04-07 07:00:00,A1,22.794215307822675,39.09551281811457,,,,0
2025-04-07 07:05:00,A1,28.697251181025802,63.69206463129428,,,,1
2025-04-07 07:10:00,A1,27.480891657857196,53.10880126241742,,,,0
2025-04-07 07:15:00,A4,,,,,5.649599707462565,0
2025-04-07 07:20:00,A3,,,,109.50913871755655,,0
2025-04-07 07:25:00,A4,,,,,6.714255987640832,0
2025-04-07 07:30:00,A4,,,,,8.985123980850508,0
2025-04-07 07:35:00,A4,,,,,8.935323256662398,0
2025-04-07 07:40:00,A1,24.507636770956964,54.646261364206325,,,,0
2025-04-07 07:45:00,A3,,,,78.37308850809008,,0
2025-04-07 07:50:00,A2,,,42.368065487243804,,,0
2025-04-07 07:55:00,A1,21.742548386482213,44.89614110379274,,,,0
2025-04-07 08:00:00,A4,,,,,7.025677835144851,0
2025-04-07 08:05:00,A1,32.86257446428681,41.85509499224248,,,,0
2025-04-07 08:10:00,A1,31.562822050444797,43.03683786672404,,,,0
2025-04-07 08:15:00,A1,25.476644995463506,37.55997348932761,,,,0
2025-04-07 08:20:00,A4,,,,,8.039007414084956,0
2025-04-07 08:25:00,A3,,,,117.54801582110076,,0
2025-04-07 08:30:00,A1,18.796958006702173,55.51061702586465,,,,0
2025-04-07 08:35:00,A3,,,,82.93350823871133,,0
2025-04-07 08:40:00,A4,,,,,8.005929003057739,0
2025-04-07 08:45:00,A3,,,,99.84665882799347,,0
2025-04-07 08:50:00,A4,,,,,6.718364378887742,0
2025-04-07 08:55:00,A4,,,,,7.419566427363899,0
2025-04-07 09:00:00,A4,,,,,6.623020433788426,0
2025-04-07 09:05:00,A4,,,,,7.576345111656099,0
2025-04-07 09:10:00,A3,,,,117.78937242421229,,0
2025-04-07 09:15:00,A4,,,,,8.67741680290201,0
2025-04-07 09:20:00,A1,23.940575639937094,54.72000165633466,,,,0
2025-04-07 09:25:00,A4,,,,,7.477998612162412,0
2025-04-07 09:30:00,A2,,,35.52347898404413,,,1
2025-04-07 09:35:00,A3,,,,79.7139202472396,,0
2025-04-07 09:40:00,A1,25.35264125889306,44.87785355854808,,,,0
2025-04-07 09:45:00,A1,22.504443407335252,50.347507920592804,,,,0
2025-04-07 09:50:00,A2,,,61.56879881010682,,,0
2025-04-07 09:55:00,A4,,,,,4.66039381796012,1
2025-04-07 10:00:00,A3,,,,49.61330544257669,,1
2025-04-07 10:05:00,A4,,,,,8.51253202764457,0
2025-04-07 10:10:00,A4,,,,,7.680289844324674,0
2025-04-07 10:15:00,A3,,,,103.7582869950401,,0
2025-04-07 10:20:00,A1,23.730334479898424,47.76996025656928,,,,0
2025-04-07 10:25:00,A2,,,43.683665059363825,,,0
2025-04-07 10:30:00,A4,,,,,10.695978126160572,1
2025-04-07 10:35:00,A3,,,,82.75877926394554,,0
2025-04-07 10:40:00,A2,,,61.47949683783418,,,0
2025-04-07 10:45:00,A1,28.511161334230824,51.95965886807561,,,,0
2025-04-07 10:50:00,A1,27.49772769015006,54.61929439022426,,,,0
2025-04-07 10:55:00,A1,24.436813574271618,36.25973960902921,,,,0
2025-04-07 11:00:00,A4,,,,,7.89338870176334,0
2025-04-07 11:05:00,A4,,,,,5.942905554661014,0
2025-04-07 11:10:00,A2,,,57.36091059902436,,,0
2025-04-07 11:15:00,A1,21.504503379780893,38.79007731732926,,,,0
2025-04-07 11:20:00,A3,,,,103.89103575547975,,0
2025-04-07 11:25:00,A3,,,,88.01325042430985,,0
2025-04-07 11:30:00,A3,,,,115.17051479550004,,0
2025-04-07 11:35:00,A2,,,56.352718671556936,,,0
2025-04-07 11:40:00,A4,,,,,7.307679820088741,0
2025-04-07 11:45:00,A3,,,,124.32456292276059,,0
2025-04-07 11:50:00,A1,27.6046230022275,36.10590817808839,,,,0
2025-04-07 11:55:00,A3,,,,110.56240658255584,,0
2025-04-07 12:00:00,A1,22.355401007824796,57.05201187225483,,,,0
2025-04-07 12:05:00,A3,,,,121.70105465822633,,0
2025-04-07 12:10:00,A3,,,,122.01939256748574,,0
2025-04-07 12:15:00,A4,,,,,10.5611067674718,0
2025-04-07 12:20:00,A2,,,50.708945620760346,,,0
2025-04-07 12:25:00,A4,,,,,8.36787952512775,0
2025-04-07 12:30:00,A1,23.538309414036224,54.62186883815273,,,,0
2025-04-07 12:35:00,A3,,,,151.34473639116513,,1
2025-04-07 12:40:00,A2,,,54.92555353157826,,,0
2025-04-07 12:45:00,A2,,,52.792862514909295,,,0
2025-04-07 12:50:00,A4,,,,,7.959156706041683,0
2025-04-07 12:55:00,A1,20.940420278102884,55.330784181318066,,,,0
2025-04-07 13:00:00,A3,,,,95.0164648413121,,0
2025-04-07 13:05:00,A1,22.783880287222026,38.33872201762521,,,,0
2025-04-07 13:10:00,A3,,,,75.76969183008018,,1
2025-04-07 13:15:00,A3,,,,94.9164890660278,,0
2025-04-07 13:20:00,A3,,,,110.21924783666626,,0
2025-04-07 13:25:00,A2,,,57.10350635980531,,,0
2025-04-07 13:30:00,A2,,,63.51450036422068,,,0
2025-04-07 13:35:00,A2,,,44.99395964498986,,,0
2025-04-07 13:40:00,A2,,,46.537797835823305,,,0
2025-04-07 13:45:00,A2,,,54.904202546715794,,,0
2025-04-07 13:50:00,A3,,,,102.87994447568424,,0
2025-04-07 13:55:00,A1,31.513021487967407,38.689519420392834,,,,1
2025-04-07 14:00:00,A4,,,,,8.148454354888997,0
2025-04-07 14:05:00,A1,28.53944332651149,34.38615913547885,,,,0
2025-04-07 14:10:00,A3,,,,106.25485678754096,,0
2025-04-07 14:15:00,A4,,,,,7.826446198536685,0
2025-04-07 14:20:00,A3,,,,96.37475999503886,,0
2025-04-07 14:25:00,A3,,,,119.80809882326766,,0
2025-04-07 14:30:00,A2,,,67.13499127510762,,,1
2025-04-07 14:35:00,A4,,,,,6.142469567802055,0
2025-04-07 14:40:00,A1,26.90572855235591,57.55864925906201,,,,0
2025-04-07 14:45:00,A4,,,,,7.3653242441426245,0
2025-04-07 14:50:00,A2,,,64.39805951538102,,,0
2025-04-07 14:55:00,A1,26.409437459960184,57.97459654850123,,,,0
2025-04-07 15:00:00,A4,,,,,8.647186649051875,0
2025-04-07 15:05:00,A1,32.58301255076796,50.78289373380645,,,,1
2025-04-07 15:10:00,A3,,,,85.75856531134727,,0
2025-04-07 15:15:00,A3,,,,101.87359420149075,,0
2025-04-07 15:20:00,A3,,,,97.13446132797829,,0
2025-04-07 15:25:00,A4,,,,,9.837874538663526,0
2025-04-07 15:30:00,A3,,,,85.0388943447609,,0
2025-04-07 15:35:00,A4,,,,,6.9109118682852735,0
2025-04-07 15:40:00,A4,,,,,9.775749016571657,0
2025-04-07 15:45:00,A3,,,,82.3569254594515,,0
2025-04-07 15:50:00,A4,,,,,9.343063194019289,0
2025-04-07 15:55:00,A2,,,48.40752560480273,,,0
2025-04-07 16:00:00,A2,,,52.485118673612845,,,0
2025-04-07 16:05:00,A3,,,,89.12861068174053,,0
2025-04-07 16:10:00,A4,,,,,9.765060010285012,0
2025-04-07 16:15:00,A2,,,67.51874494558406,,,1
2025-04-07 16:20:00,A2,,,65.22138153217276,,,0
2025-04-07 16:25:00,A1,23.073055438605923,61.744541093368746,,,,0
2025-04-07 16:30:00,A4,,,,,10.215801949514995,1
2025-04-07 16:35:00,A3,,,,83.02258351237023,,0
2025-04-07 16:40:00,A3,,,,94.89492125165658,,0
2025-04-07 16:45:00,A1,21.669676881333217,49.839984640535,,,,0
2025-04-07 16:50:00,A2,,,70.83548106301234,,,1
2025-04-07 16:55:00,A4,,,,,9.158678798464642,0
2025-04-07 17:00:00,A1,24.323280205330047,37.724664310075006,,,,0
2025-04-07 17:05:00,A3,,,,102.21184851378314,,0
2025-04-07 17:10:00,A3,,,,119.47299999995865,,0
2025-04-07 17:15:00,A3,,,,126.34936886241893,,0
2025-04-07 17:20:00,A4,,,,,11.197833757195898,1
2025-04-07 17:25:00,A2,,,49.012773593627365,,,0
2025-04-07 17:30:00,A2,,,59.95066828659076,,,0
2025-04-07 17:35:00,A3,,,,109.25682342867202,,0
2025-04-07 17:40:00,A4,,,,,7.017579720152995,0
2025-04-07 17:45:00,A4,,,,,8.778118127905952,0
2025-04-07 17:50:00,A4,,,,,9.925086562676393,0
2025-04-07 17:55:00,A4,,,,,7.216191147697353,0
2025-04-07 18:00:00,A2,,,47.29705365399359,,,0
2025-04-07 18:05:00,A3,,,,104.11025255490915,,0
2025-04-07 18:10:00,A4,,,,,9.271936762180735,0
2025-04-07 18:15:00,A1,17.40703217002241,28.525469482178778,,,,1
2025-04-07 18:20:00,A3,,,,108.00175783792392,,0
2025-04-07 18:25:00,A4,,,,,7.279250486312009,0
2025-04-07 18:30:00,A4,,,,,6.134183704156841,0
2025-04-07 18:35:00,A3,,,,120.99050845720208,,0
2025-04-07 18:40:00,A4,,,,,9.712155135752353,0
2025-04-07 18:45:00,A2,,,51.32691812538801,,,0
2025-04-07 18:50:00,A2,,,60.35659597079159,,,0
2025-04-07 18:55:00,A3,,,,125.10078517270622,,0
2025-04-07 19:00:00,A1,21.372568147986527,57.663540536600195,,,,0
2025-04-07 19:05:00,A4,,,,,4.263823157660827,1
2025-04-07 19:10:00,A4,,,,,7.417805131951122,0
2025-04-07 19:15:00,A1,28.82564388996653,47.73084817994487,,,,0
2025-04-07 19:20:00,A1,28.28312778688779,59.20378149505534,,,,1
2025-04-07 19:25:00,A1,25.58555356942624,61.79355500279112,,,,0
2025-04-07 19:30:00,A4,,,,,7.77900853333786,0
2025-04-07 19:35:00,A2,,,56.89485631699946,,,0
2025-04-07 19:40:00,A4,,,,,7.648593941386311,0
2025-04-07 19:45:00,A2,,,57.17727160735346,,,0
2025-04-07 19:50:00,A2,,,39.94336739566958,,,1
2025-04-07 19:55:00,A3,,,,97.60775735016578,,0
2025-04-07 20:00:00,A4,,,,,9.778616743334354,0
2025-04-07 20:05:00,A3,,,,102.69557780263919,,0
2025-04-07 20:10:00,A2,,,59.76193454677525,,,0
2025-04-07 20:15:00,A2,,,54.45498542142098,,,0
2025-04-07 20:20:00,A4,,,,,6.293388047714085,0
2025-04-07 20:25:00,A4,,,,,5.9619859045931705,0
2025-04-07 20:30:00,A3,,,,90.62424938414675,,0
2025-04-07 20:35:00,A4,,,,,8.974479465430374,0
2025-04-07 20:40:00,A1,19.441053049532353,63.24692248407981,,,,0
2025-04-07 20:45:00,A3,,,,83.55811238114579,,0
2025-04-07 20:50:00,A2,,,45.29855540792803,,,0
2025-04-07 20:55:00,A1,24.173792887410524,47.91056010829834,,,,0
2025-04-07 21:00:00,A2,,,59.047285939030466,,,0
2025-04-07 21:05:00,A4,,,,,7.426012937611888,0
2025-04-07 21:10:00,A4,,,,,9.609622849219347,0
2025-04-07 21:15:00,A4,,,,,8.07504925622603,0
2025-04-07 21:20:00,A4,,,,,8.200165828894677,0
2025-04-07 21:25:00,A2,,,56.84047816118654,,,0
2025-04-07 21:30:00,A3,,,,111.58807680416146,,0
2025-04-07 21:35:00,A4,,,,,8.382386463252002,0
2025-04-07 21:40:00,A2,,,41.932797746497315,,,0
2025-04-07 21:45:00,A4,,,,,7.649114227943656,0
2025-04-07 21:50:00,A2,,,48.34162572981727,,,0
2025-04-07 21:55:00,A4,,,,,9.55795272992931,0
2025-04-07 22:00:00,A3,,,,116.30064967092223,,0
2025-04-07 22:05:00,A3,,,,96.24553611417151,,0
2025-04-07 22:10:00,A1,24.596797366906326,40.633993934117264,,,,0
2025-04-07 22:15:00,A3,,,,156.65276450473556,,1
2025-04-07 22:20:00,A4,,,,,8.067910552803706,0
2025-04-07 22:25:00,A4,,,,,7.5500103828309495,0
2025-04-07 22:30:00,A1,22.546887215581997,49.85767975799711,,,,0
2025-04-07 22:35:00,A1,23.002317150920902,38.80564449100387,,,,0
2025-04-07 22:40:00,A1,25.94392744338146,45.55395558519765,,,,0
2025-04-07 22:45:00,A2,,,60.697315746344856,,,0
2025-04-07 22:50:00,A1,27.09611045733605,35.363351534815884,,,,0
2025-04-07 22:55:00,A2,,,85.98278461032506,,,1
2025-04-07 23:00:00,A4,,,,,9.068131543648782,0
2025-04-07 23:05:00,A4,,,,,6.393853878724049,0
2025-04-07 23:10:00,A4,,,,,7.862326890399168,0
2025-04-07 23:15:00,A1,25.908275429010768,38.69773443333173,,,,0
2025-04-07 23:20:00,A2,,,68.10892559085474,,,1
2025-04-07 23:25:00,A1,20.11298706713948,57.67745341542622,,,,0
2025-04-07 23:30:00,A2,,,51.00886166583504,,,0
2025-04-07 23:35:00,A3,,,,87.5564869935389,,0
2025-04-07 23:40:00,A1,29.54458861421883,61.68725155470846,,,,1
2025-04-07 23:45:00,A2,,,59.191458177366556,,,0
2025-04-07 23:50:00,A4,,,,,10.397126776305907,0
2025-04-07 23:55:00,A1,25.21403708199355,54.190721861443464,,,,0
2025-04-08 00:00:00,A1,28.193143048462023,38.287094619623915,,,,0
2025-04-08 00:05:00,A2,,,59.687133389634326,,,0
2025-04-08 00:10:00,A3,,,,122.63242951874737,,0
2025-04-08 00:15:00,A2,,,46.287934756391216,,,0
2025-04-08 00:20:00,A1,24.241283927306934,51.22494143170501,,,,0
2025-04-08 00:25:00,A1,28.921679903383765,46.39858901639032,,,,0
2025-04-08 00:30:00,A3,,,,110.51610619080972,,0
2025-04-08 00:35:00,A1,22.37230773851666,52.1612858582665,,,,0
2025-04-08 00:40:00,A2,,,55.81833051906691,,,0
2025-04-08 00:45:00,A2,,,46.11767046998023,,,0
2025-04-08 00:50:00,A3,,,,129.62338057481207,,1
2025-04-08 00:55:00,A4,,,,,8.217864910011569,0
2025-04-08 01:00:00,A1,21.52532369028603,49.088883885529015,,,,0
2025-04-08 01:05:00,A4,,,,,9.272038819588145,0
2025-04-08 01:10:00,A2,,,55.22108037901844,,,0
2025-04-08 01:15:00,A1,30.28667833612804,42.196080881609646,,,,0
2025-04-08 01:20:00,A4,,,,,15.42461448797864,1
2025-04-08 01:25:00,A1,28.644512925367493,65.19996802627446,,,,1
2025-04-08 01:30:00,A1,33.10321403942827,53.573331236699914,,,,1
2025-04-08 01:35:00,A3,,,,102.45393277413127,,0
2025-04-08 01:40:00,A4,,,,,7.175986642300753,0
2025-04-08 01:45:00,A1,21.676578820252786,53.84743296472782,,,,0
2025-04-08 01:50:00,A3,,,,98.31325156474563,,0
2025-04-08 01:55:00,A3,,,,90.88324753029939,,0
2025-04-08 02:00:00,A4,,,,,6.679054317528162,0
2025-04-08 02:05:00,A3,,,,103.48146029556518,,0
2025-04-08 02:10:00,A4,,,,,8.15064671618725,0
2025-04-08 02:15:00,A2,,,52.8197336630227,,,0
2025-04-08 02:20:00,A3,,,,104.82078494002253,,0
2025-04-08 02:25:00,A3,,,,101.00251161245254,,0
2025-04-08 02:30:00,A2,,,77.99939747766945,,,1
2025-04-08 02:35:00,A3,,,,92.17491218062408,,0
2025-04-08 02:40:00,A3,,,,114.09757092155866,,0
2025-04-08 02:45:00,A4,,,,,7.654605942324033,0
2025-04-08 02:50:00,A1,22.04198946245936,56.13459627402433,,,,0
2025-04-08 02:55:00,A3,,,,95.86488780917513,,0
2025-04-08 03:00:00,A2,,,51.00912163139694,,,0
2025-04-08 03:05:00,A1,25.267666003381745,46.96088456597667,,,,0
2025-04-08 03:10:00,A4,,,,,8.854199164058363,0
2025-04-08 03:15:00,A4,,,,,7.186308215952007,0
2025-04-08 03:20:00,A2,,,51.9593611307733,,,0
2025-04-08 03:25:00,A3,,,,114.0357914105156,,0
2025-04-08 03:30:00,A3,,,,150.9466488991973,,1
2025-04-08 03:35:00,A1,31.70997695563086,58.52279103268759,,,,1
2025-04-08 03:40:00,A2,,,63.004405780062044,,,0
2025-04-08 03:45:00,A2,,,85.00830434054076,,,1
2025-04-08 03:50:00,A1,23.00867994317281,57.117853233319,,,,0
2025-04-08 03:55:00,A4,,,,,8.243258479677799,0
2025-04-08 04:00:00,A3,,,,49.440986305581845,,1
2025-04-08 04:05:00,A1,28.568230193483597,58.03918374951093,,,,1
2025-04-08 04:10:00,A4,,,,,10.29170725994463,0
2025-04-08 04:15:00,A1,25.874948046799897,41.50608354664474,,,,0
2025-04-08 04:20:00,A1,22.858310010764345,51.73425403172084,,,,0
2025-04-08 04:25:00,A4,,,,,6.095097458787476,0
2025-04-08 04:30:00,A1,21.219742377870947,46.59571497353903,,,,0
2025-04-08 04:35:00,A3,,,,99.86709821296951,,0
2025-04-08 04:40:00,A1,20.52583955556657,55.29993182069393,,,,0
2025-04-08 04:45:00,A1,25.72474544834404,48.43717679034628,,,,0
2025-04-08 04:50:00,A1,32.224506109884786,71.72157801590562,,,,1
2025-04-08 04:55:00,A2,,,50.37741318099629,,,0
2025-04-08 05:00:00,A2,,,49.27081814087085,,,0
2025-04-08 05:05:00,A2,,,46.7105867301028,,,0
2025-04-08 05:10:00,A4,,,,,8.031748425267416,0
2025-04-08 05:15:00,A3,,,,82.08766789634817,,0
2025-04-08 05:20:00,A4,,,,,6.616984387658314,0
2025-04-08 05:25:00,A2,,,44.88692850113273,,,0
2025-04-08 05:30:00,A4,,,,,10.783538716554,0
2025-04-08 05:35:00,A2,,,60.055984549042876,,,0
2025-04-08 05:40:00,A4,,,,,6.480081825797233,0
2025-04-08 05:45:00,A3,,,,98.47775756259483,,0
2025-04-08 05:50:00,A3,,,,85.39284989820541,,0
2025-04-08 05:55:00,A4,,,,,6.859106864941285,0
2025-04-08 06:00:00,A4,,,,,6.909593882985223,0
2025-04-08 06:05:00,A3,,,,118.95633559453329,,0
2025-04-08 06:10:00,A2,,,61.03265667951872,,,0
2025-04-08 06:15:00,A3,,,,91.87061560975876,,0
2025-04-08 06:20:00,A4,,,,,9.007247035438604,0
2025-04-08 06:25:00,A4,,,,,3.601020284374646,1
2025-04-08 06:30:00,A3,,,,79.38144687934762,,0
2025-04-08 06:35:00,A2,,,42.14180564126383,,,0
2025-04-08 06:40:00,A3,,,,78.50709787992085,,1
2025-04-08 06:45:00,A3,,,,128.03170511632732,,1
2025-04-08 06:50:00,A3,,,,80.20767736738537,,0
2025-04-08 06:55:00,A2,,,36.976802575767856,,,1
2025-04-08 07:00:00,A2,,,73.90449044741726,,,1
2025-04-08 07:05:00,A2,,,54.24414243169461,,,0
2025-04-08 07:10:00,A3,,,,175.56709081082045,,1
2025-04-08 07:15:00,A2,,,50.86344488128844,,,0
2025-04-08 07:20:00,A3,,,,91.60143279667267,,0
2025-04-08 07:25:00,A2,,,56.79709647508985,,,0
2025-04-08 07:30:00,A1,26.63701500925825,54.12316092165116,,,,0
2025-04-08 07:35:00,A3,,,,76.66787335183675,,1
2025-04-08 07:40:00,A1,29.95224383316685,52.804050411114154,,,,0
2025-04-08 07:45:00,A3,,,,83.23043093135924,,0
2025-04-08 07:50:00,A4,,,,,7.3311436228343645,0
2025-04-08 07:55:00,A1,25.184005524121606,52.93716781917514,,,,0
2025-04-08 08:00:00,A2,,,50.471360227902395,,,0
2025-04-08 08:05:00,A1,21.208155573228115,59.7501405919683,,,,0
2025-04-08 08:10:00,A4,,,,,14.552897660162445,1
2025-04-08 08:15:00,A3,,,,91.20792311429908,,0
2025-04-08 08:20:00,A2,,,63.83072380816058,,,0
2025-04-08 08:25:00,A2,,,54.74868635757216,,,0
2025-04-08 08:30:00,A4,,,,,8.292407257140093,0
2025-04-08 08:35:00,A1,26.53920219787228,40.352462441587,,,,0
2025-04-08 08:40:00,A3,,,,117.4102761246477,,0
2025-04-08 08:45:00,A2,,,87.61901675049167,,,1
2025-04-08 08:50:00,A1,22.631694368262067,55.80929719150717,,,,0
2025-04-08 08:55:00,A3,,,,177.58512031952685,,1
2025-04-08 09:00:00,A2,,,49.70948258344091,,,0
2025-04-08 09:05:00,A4,,,,,8.79336097383056,0
2025-04-08 09:10:00,A4,,,,,7.139367150778703,0
2025-04-08 09:15:00,A2,,,58.6790087741899,,,0
2025-04-08 09:20:00,A2,,,57.50469673146698,,,0
2025-04-08 09:25:00,A3,,,,85.1346374389914,,0
2025-04-08 09:30:00,A3,,,,101.22023460742881,,0
2025-04-08 09:35:00,A1,12.497705244121533,39.00119690535182,,,,1
2025-04-08 09:40:00,A2,,,62.10845385118762,,,0
2025-04-08 09:45:00,A1,25.880245822218164,50.33498809190709,,,,0
2025-04-08 09:50:00,A2,,,49.396985224760925,,,0
2025-04-08 09:55:00,A4,,,,,6.541995463692816,0
2025-04-08 10:00:00,A4,,,,,5.700024733746297,1
2025-04-08 10:05:00,A3,,,,84.43522733603835,,0
2025-04-08 10:10:00,A1,33.188120773804016,61.167780831134706,,,,1
2025-04-08 10:15:00,A2,,,58.62596001482569,,,0
2025-04-08 10:20:00,A3,,,,144.31399310559704,,1
2025-04-08 10:25:00,A1,23.652842784682164,52.37796039651698,,,,0
2025-04-08 10:30:00,A4,,,,,4.920021852787268,1
2025-04-08 10:35:00,A2,,,55.99540482720603,,,0
2025-04-08 10:40:00,A3,,,,108.437086182876,,0
2025-04-08 10:45:00,A2,,,45.2068657516706,,,0
2025-04-08 10:50:00,A1,25.747261683263858,59.45287003561411,,,,0
2025-04-08 10:55:00,A1,23.999230975987622,59.18003358238156,,,,0
2025-04-08 11:00:00,A1,21.61016153534097,37.570239055651186,,,,0
2025-04-08 11:05:00,A3,,,,155.18597172949782,,1
2025-04-08 11:10:00,A1,32.56103785624591,60.09348399384099,,,,1
2025-04-08 11:15:00,A3,,,,80.80698589573832,,0
2025-04-08 11:20:00,A1,28.394111337600847,62.35738795762999,,,,0
2025-04-08 11:25:00,A4,,,,,6.0327741867205615,0
2025-04-08 11:30:00,A4,,,,,7.8271832133687775,0
2025-04-08 11:35:00,A1,26.21067517859401,49.033499256832805,,,,0
2025-04-08 11:40:00,A4,,,,,6.831556572674638,0
2025-04-08 11:45:00,A1,26.23313313058401,59.722180966928185,,,,0
2025-04-08 11:50:00,A4,,,,,6.658940750572683,0
2025-04-08 11:55:00,A1,29.017555541659434,66.73361117841438,,,,1
2025-04-08 12:00:00,A3,,,,81.04863636058373,,0
2025-04-08 12:05:00,A4,,,,,7.527107426235835,0
2025-04-08 12:10:00,A1,24.94690825328129,57.2770106146589,,,,0
2025-04-08 12:15:00,A3,,,,107.00501872242887,,0
2025-04-08 12:20:00,A3,,,,94.86311816899963,,0
2025-04-08 12:25:00,A3,,,,96.10412765966282,,0
2025-04-08 12:30:00,A3,,,,101.34050017400168,,0
2025-04-08 12:35:00,A1,28.122175536309438,46.119757664675674,,,,0
2025-04-08 12:40:00,A3,,,,113.3491180718563,,0
2025-04-08 12:45:00,A3,,,,108.24143624964428,,0
2025-04-08 12:50:00,A2,,,82.11860556889653,,,1
2025-04-08 12:55:00,A2,,,56.293396790701635,,,0
2025-04-08 13:00:00,A2,,,47.49458132062614,,,0
2025-04-08 13:05:00,A3,,,,85.90248099380648,,0
2025-04-08 13:10:00,A3,,,,84.706891076149,,0
2025-04-08 13:15:00,A2,,,71.8589863992292,,,0
2025-04-08 13:20:00,A2,,,54.91535431404474,,,0
2025-04-08 13:25:00,A2,,,59.6161645717616,,,0
2025-04-08 13:30:00,A3,,,,108.9608831004995,,0
2025-04-08 13:35:00,A2,,,60.905183746725704,,,0
2025-04-08 13:40:00,A2,,,45.426735140022465,,,0
2025-04-08 13:45:00,A2,,,49.725885518236474,,,0
2025-04-08 13:50:00,A1,23.84036656582846,41.90096282523437,,,,0
2025-04-08 13:55:00,A2,,,48.42994391357357,,,0
2025-04-08 14:00:00,A3,,,,117.76077221273873,,0
2025-04-08 14:05:00,A4,,,,,9.531715506451627,0
2025-04-08 14:10:00,A3,,,,108.55723399925827,,0
2025-04-08 14:15:00,A3,,,,121.1343318886006,,0
2025-04-08 14:20:00,A2,,,74.10715943367353,,,1
2025-04-08 14:25:00,A3,,,,102.37461989353342,,0
2025-04-08 14:30:00,A2,,,51.930219901604566,,,0
2025-04-08 14:35:00,A2,,,59.30442783088923,,,0
2025-04-08 14:40:00,A3,,,,79.24372026053635,,1
2025-04-08 14:45:00,A4,,,,,8.157864946985523,0
2025-04-08 14:50:00,A3,,,,100.37114394202533,,0
2025-04-08 14:55:00,A4,,,,,6.782296264200182,0
2025-04-08 15:00:00,A2,,,49.26347129685121,,,0
2025-04-08 15:05:00,A2,,,66.762895389837,,,1
2025-04-08 15:10:00,A1,28.056225789575503,53.37194443820105,,,,0
2025-04-08 15:15:00,A4,,,,,9.194362979781694,0
2025-04-08 15:20:00,A2,,,62.03593756208543,,,0
2025-04-08 15:25:00,A1,23.928430475199306,54.88521340851078,,,,0
2025-04-08 15:30:00,A4,,,,,6.656126363198395,0
2025-04-08 15:35:00,A4,,,,,8.975339458640644,0
2025-04-08 15:40:00,A4,,,,,9.861958155187637,0
2025-04-08 15:45:00,A4,,,,,8.5464239986452,0
2025-04-08 15:50:00,A1,27.183447700954357,43.65707811304688,,,,0
2025-04-08 15:55:00,A4,,,,,9.413351239676347,0
2025-04-08 16:00:00,A4,,,,,9.84995059450442,0
2025-04-08 16:05:00,A1,19.030814572325376,46.118929651163455,,,,0
2025-04-08 16:10:00,A4,,,,,7.77181521200834,0
2025-04-08 16:15:00,A1,23.23372814383187,48.08426923550514,,,,0
2025-04-08 16:20:00,A2,,,57.56614399300046,,,0
2025-04-08 16:25:00,A4,,,,,6.647859691852008,0
2025-04-08 16:30:00,A1,26.494019795022258,55.558397876267584,,,,0
2025-04-08 16:35:00,A1,21.385395109920783,46.964158895699825,,,,0
2025-04-08 16:40:00,A4,,,,,7.882688022205449,0
2025-04-08 16:45:00,A3,,,,102.09080739148351,,0
2025-04-08 16:50:00,A3,,,,104.84185577456516,,0
2025-04-08 16:55:00,A4,,,,,7.162948279862351,0
2025-04-08 17:00:00,A1,23.267630480086332,49.749251035053405,,,,0
2025-04-08 17:05:00,A2,,,56.042186524165274,,,0
2025-04-08 17:10:00,A4,,,,,12.764248557385432,1
2025-04-08 17:15:00,A2,,,55.19574167151874,,,0
2025-04-08 17:20:00,A2,,,51.551297279259586,,,0
2025-04-08 17:25:00,A3,,,,109.34385721673387,,0
